,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
19789,3/2/2015,NorahHead,19.6,23,10.8,,,S,65,SSW,SE,22,17,77,66,1017.9,1017.2,,,20.2,22.6,Yes,0,No
19790,3/3/2015,NorahHead,17.7,28.1,0,,,ENE,31,NNW,ENE,4,26,73,65,1016,1013.2,,,22.3,25.5,No,0,No
19791,3/4/2015,NorahHead,22,27.6,0,,,NE,30,NE,S,19,15,90,81,1012.8,1009.9,,,22.9,25.5,No,0,No
19792,3/5/2015,NorahHead,20.4,28.3,0,,,S,70,W,SSE,7,59,53,73,1006,1007.2,,,24.2,22.3,No,0.2,No
19793,3/6/2015,NorahHead,16.5,27.6,0.2,,,NW,28,NW,SE,9,17,65,52,1008.1,1004.5,,,20.3,27.1,No,0,No
19794,3/7/2015,NorahHead,20.3,27.9,0,,,NE,41,ENE,NE,11,26,67,67,1012.3,1010,,,24.8,25.4,No,0,No
19795,3/8/2015,NorahHead,20.1,25.5,0,,,S,26,WSW,S,7,19,92,85,1010.8,1009.2,,,20.7,25.1,No,0,No
19796,3/9/2015,NorahHead,20.5,27,0,,,NNE,24,SE,ENE,2,15,89,77,1011.6,1010.4,,,23.3,26,No,0,No
19797,3/10/2015,NorahHead,21.7,27.2,0,,,SSW,39,S,ESE,15,17,89,75,1017.1,1016.3,,,23.3,26.1,No,0,No
19798,3/11/2015,NorahHead,21.2,28,0,,,NNE,43,SW,ENE,6,19,98,80,1016.7,1013.9,,,22.9,26.5,No,2,Yes
19799,3/12/2015,NorahHead,19.8,25.4,2,,,SSE,48,WSW,SSE,4,24,82,82,1014.6,1012.9,,,21.8,24.8,Yes,1.8,Yes
19800,3/13/2015,NorahHead,20.3,23.3,1.8,,,SSE,59,SSE,SSE,46,31,75,69,1018.5,1018.8,,,21.4,22,Yes,1,No
19801,3/14/2015,NorahHead,16.4,24.5,1,,,NNE,30,WSW,ESE,7,9,83,53,1018.6,1015.2,,,19.4,23.5,No,0.2,No
19802,3/15/2015,NorahHead,17.3,23.5,0.2,,,S,74,SW,S,17,50,82,75,1009.2,1011.7,,,21.1,21.1,No,8,Yes
19803,3/16/2015,NorahHead,18.8,23.6,8,,,SSE,56,S,S,6,17,61,60,1017.2,1015.5,,,19.8,22.6,Yes,0,No
19804,3/17/2015,NorahHead,15.9,24.3,0,,,NNE,37,NNW,NE,4,22,72,68,1015.8,1012.3,,,20.4,21.9,No,0,No
19805,3/18/2015,NorahHead,20,28,0,,,SSE,59,N,NE,17,28,84,73,1007.6,1002.9,,,21.6,25.8,No,12,Yes
19806,3/19/2015,NorahHead,21,26.1,12,,,SSW,37,SW,SSE,9,17,84,81,1010.9,1010.6,,,22.6,25.7,Yes,0,No
19807,3/20/2015,NorahHead,19.4,30,0,,,S,69,N,S,9,43,88,87,1010.9,1010.8,,,23.1,24.2,No,4.2,Yes
19808,3/21/2015,NorahHead,19.5,23.1,4.2,,,SSE,61,SE,SSE,43,35,72,70,1023.8,1024.2,,,21,22.7,Yes,2.2,Yes
19809,3/22/2015,NorahHead,19.1,23,2.2,,,ESE,41,ESE,ESE,33,22,79,95,1023.7,1021.6,,,22.4,20.7,Yes,3.6,Yes
19810,3/23/2015,NorahHead,19.1,25.9,3.6,,,NNE,46,,NE,0,26,91,79,1019.2,1014.1,,,20.7,24.7,Yes,0,No
19811,3/24/2015,NorahHead,20.5,26.9,0,,,NNE,37,NNE,S,2,26,85,86,1011.9,1009.8,,,23.1,23.3,No,46.8,Yes
19812,3/25/2015,NorahHead,16.5,22.6,46.8,,,S,37,SW,S,9,28,79,74,1016.6,1016.2,,,18.6,22.2,Yes,0,No
19813,3/26/2015,NorahHead,18.1,27.4,0,,,NNE,28,W,ESE,7,9,80,66,1017.5,1015.2,,,20.2,25,No,0,No
19814,3/27/2015,NorahHead,13,24.3,0,,,WSW,24,WNW,ESE,7,11,41,41,1021,1017.7,,,17.1,22.9,No,0,No
19815,3/28/2015,NorahHead,14.5,22.7,0,,,SSE,31,W,SSE,9,24,58,60,1022.9,1021.8,,,18.1,22.3,No,0,No
19816,3/29/2015,NorahHead,17.3,26.9,0,,,NE,35,,NE,0,17,83,65,1023.2,1021.4,,,18.8,25.5,No,0,No
19817,3/30/2015,NorahHead,18.8,24.5,0,,,N,48,W,SE,11,24,94,78,1023.8,1022.6,,,19.6,22,No,5.6,Yes
19818,3/31/2015,NorahHead,18.4,23.5,5.6,,,E,44,NE,SSE,20,9,90,82,1026,1024.6,,,20.6,21.7,Yes,4.2,Yes
19819,4/1/2015,NorahHead,18.2,27.4,4.2,,,NE,46,NNW,NE,4,19,92,71,1024.9,1020.8,,,21.5,26.2,Yes,0,No
19820,4/2/2015,NorahHead,18.7,26.8,0,,,SSW,39,N,NE,9,20,80,80,1019.1,1016.6,,,22,23.6,No,0,No
19821,4/3/2015,NorahHead,19.9,21.2,0,,,SSE,61,SSE,S,39,28,84,82,1022.6,1021.7,,,20,20.7,No,39,Yes
19822,4/4/2015,NorahHead,17.7,19.4,39,,,SE,78,SE,SSE,59,56,100,100,1018.2,1015.1,,,18.1,18.1,Yes,37,Yes
19823,4/5/2015,NorahHead,16.1,22.9,37,,,SSW,30,SW,SSE,11,11,87,73,1010,1005.9,,,18.5,22.6,Yes,0,No
19824,4/6/2015,NorahHead,16,25.7,0,,,NE,41,N,SW,6,19,71,69,1008.1,1006.2,,,22.1,20.3,No,3.8,Yes
19825,4/7/2015,NorahHead,15.2,25.1,3.8,,,W,46,NNW,WNW,4,15,79,58,1007.9,1007.3,,,20.4,20.5,Yes,4.2,Yes
19826,4/8/2015,NorahHead,13.9,22.9,4.2,,,NNW,43,NW,WSW,11,9,67,51,1010.9,1013.2,,,17.4,21.1,Yes,0.2,No
19827,4/9/2015,NorahHead,16.4,20.2,0.2,,,S,61,SW,S,15,35,60,62,1020.2,1019.7,,,18.3,19.6,No,0,No
19828,4/10/2015,NorahHead,14.9,20.3,0,,,S,52,SW,SSW,15,22,81,79,1024.1,1022.4,,,17,19.4,No,4.8,Yes
19829,4/11/2015,NorahHead,15.4,22.5,4.8,,,NE,22,SSW,SE,6,15,97,75,1023,1019.6,,,17.6,21.2,Yes,0,No
19830,4/12/2015,NorahHead,15.6,22.1,0,,,S,46,W,S,6,35,81,82,1018.2,1017.1,,,19.2,20.5,No,1.6,Yes
19831,4/13/2015,NorahHead,14.6,20.2,1.6,,,S,37,SW,S,11,28,84,72,1023,1021,,,17.9,19.7,Yes,0,No
19832,4/14/2015,NorahHead,14.4,22.2,0,,,NNE,24,WSW,E,6,15,74,64,1023.6,1021.5,,,18.4,20.8,No,0,No
19833,4/15/2015,NorahHead,16.2,25.7,0,,,NNW,52,N,NE,6,22,71,78,1024.9,1022,,,21.5,22,No,2,Yes
19834,4/16/2015,NorahHead,18.2,27.4,2,,,SSE,41,NNW,NE,7,20,74,77,1023,1019.7,,,22.8,24.1,Yes,0,No
19835,4/17/2015,NorahHead,20.6,24.1,0,,,SSE,35,S,S,6,7,90,86,1024.7,1020.9,,,22.5,22.7,No,0,No
19836,4/18/2015,NorahHead,19.9,24.2,0,,,N,39,NNE,NNE,9,28,93,81,1019,1014.9,,,22.1,22.4,No,3,Yes
19837,4/19/2015,NorahHead,18.3,21.5,3,,,S,69,W,S,6,43,90,84,1017.9,1018.7,,,20.3,19.3,Yes,23.6,Yes
19838,4/20/2015,NorahHead,13.2,18.7,23.6,,,S,117,S,S,46,41,98,95,1021.8,1018.4,,,17.4,18,Yes,61.4,Yes
19839,4/21/2015,NorahHead,16,19.7,61.4,,,S,135,S,S,87,74,93,96,1014.9,1013.2,,,17.2,15.8,Yes,76.2,Yes
19840,4/22/2015,NorahHead,14.8,19.4,76.2,,,SE,76,SSW,WSW,22,11,90,94,1011.8,1009.6,,,18.7,16.8,Yes,19.4,Yes
19841,4/23/2015,NorahHead,14.9,20.5,19.4,,,SSW,22,WSW,SSW,11,7,97,86,1012.1,1009.7,,,18.4,19.7,Yes,0,No
19842,4/24/2015,NorahHead,15.3,25.4,0,,,NW,26,NNW,NNW,7,11,97,61,1008,1004.9,,,16.7,24.4,No,0,No
19843,4/25/2015,NorahHead,16.4,25.9,0,,,NE,65,WNW,NE,9,20,64,64,1008.7,1005,,,20.5,22.6,No,22.4,Yes
19844,4/26/2015,NorahHead,12.3,18,22.4,,,SSW,39,WNW,WSW,7,11,78,86,1007.8,1009.7,,,14.1,15.5,Yes,0.6,No
19845,4/27/2015,NorahHead,12.6,18.1,0.6,,,S,39,WSW,S,9,20,66,57,1018.8,1018.6,,,16.1,17.7,No,0,No
19846,4/29/2015,NorahHead,12.5,18.1,,,,ESE,46,WSW,S,9,15,92,82,1029.8,1028.2,,,15.7,17.4,,18,Yes
19847,4/30/2015,NorahHead,14.7,19.1,18,,,SSE,59,W,SSE,11,30,100,83,1030.6,1027.6,,,15.1,18.4,Yes,15.4,Yes
19848,5/1/2015,NorahHead,15.1,21.3,15.4,,,NE,67,SW,S,7,30,99,88,1027.1,1023.3,,,16.6,19,Yes,5.6,Yes
19849,5/2/2015,NorahHead,16.6,21.9,5.6,,,ENE,48,ENE,NNE,30,15,92,98,1019.4,1015.2,,,20.4,19.6,Yes,39.2,Yes
19850,5/3/2015,NorahHead,18.6,20.4,39.2,,,S,54,SSW,SSW,20,31,100,100,1013.5,1012.3,,,20.1,19.3,Yes,15.2,Yes
19851,5/4/2015,NorahHead,17.3,20.1,15.2,,,SSW,35,SW,SW,11,9,90,90,1015.4,1013.1,,,18.2,19.4,Yes,0.2,No
19852,5/5/2015,NorahHead,15.5,25.7,0.2,,,N,39,N,NNW,24,22,85,52,1009.5,1005.1,,,19.6,24.5,No,0.2,No
19853,5/6/2015,NorahHead,13.6,20.2,0.2,,,WSW,26,WNW,WNW,11,7,49,39,1014.6,1013.1,,,16,19.8,No,0,No
19854,5/7/2015,NorahHead,11.1,20.4,0,,,W,31,WNW,W,9,13,54,43,1018.2,1015.1,,,15.8,19.8,No,0,No
19855,5/8/2015,NorahHead,9.8,19.5,0,,,N,20,WSW,SSE,6,2,57,45,1019.7,1016.5,,,14.4,18.5,No,0,No
19856,5/9/2015,NorahHead,10,20.7,0,,,WNW,24,WNW,W,7,4,59,48,1017.7,1014.2,,,14.4,19.5,No,0,No
19857,5/10/2015,NorahHead,11.5,20.7,0,,,WNW,39,NNW,WNW,20,15,57,37,1012.5,1007.6,,,16.4,19.9,No,0,No
19858,5/11/2015,NorahHead,15.2,21,0,,,W,48,WNW,WNW,11,17,49,48,1010.9,1009.9,,,18.2,20.1,No,0,No
19859,5/12/2015,NorahHead,12.3,22.1,0,,,WNW,35,NW,WNW,9,9,60,42,1014.9,1010.5,,,17.3,21.6,No,0,No
19860,5/13/2015,NorahHead,12.9,17.3,0,,,SW,56,W,SW,13,24,44,39,1015.7,1016.3,,,15.5,14.8,No,0,No
19861,5/14/2015,NorahHead,7.7,17.1,0,,,SSW,41,W,SSW,9,20,55,44,1024.6,1024.5,,,12.7,16.5,No,0,No
19862,5/15/2015,NorahHead,11.9,18.4,0,,,S,61,WSW,SSW,13,35,62,77,1030.5,1030.2,,,15.6,17.5,No,7,Yes
19863,5/16/2015,NorahHead,13.8,17.8,7,,,SSE,50,S,SSE,26,31,93,89,1034.4,1032.8,,,16.5,17.2,Yes,0.8,No
19864,5/17/2015,NorahHead,12.6,18.6,0.8,,,SSW,26,SW,S,9,17,91,85,1034.8,1032,,,14.9,17.7,No,0,No
19865,5/18/2015,NorahHead,14.1,17.5,0,,,W,20,WSW,SSW,7,6,92,96,1031.5,1027.4,,,15.6,17.2,No,2.8,Yes
19866,5/19/2015,NorahHead,14.4,20,2.8,,,NNE,33,NNW,NNE,9,28,99,87,1020.8,1015.6,,,15.8,19,Yes,0,No
19867,5/20/2015,NorahHead,15.5,24.9,0,,,WNW,26,NW,NW,9,15,82,62,1016.4,1013.6,,,17.8,22.1,No,3,Yes
19868,5/21/2015,NorahHead,14.9,20.3,3,,,S,52,W,S,6,24,77,66,1018.6,1016.3,,,17.6,18.6,Yes,2.4,Yes
19869,5/22/2015,NorahHead,13.5,17.5,2.4,,,S,96,WSW,S,17,63,95,77,1015.7,1017.6,,,13.5,16.8,Yes,24.4,Yes
19870,5/23/2015,NorahHead,11.6,17.1,24.4,,,SSW,46,SSW,SSW,28,30,80,75,1027.9,1027.3,,,14.7,16.7,Yes,0.6,No
19871,5/24/2015,NorahHead,10.5,17.1,0.6,,,W,26,W,S,13,9,77,68,1031.7,1030.8,,,13.1,16.9,No,0,No
19872,5/25/2015,NorahHead,11.4,20.1,0,,,W,22,W,NNE,11,15,72,67,1032,1028.2,,,13.9,18.2,No,0,No
19873,5/26/2015,NorahHead,11,18.3,0,,,W,24,W,,13,0,76,65,1029.3,1026.6,,,13.1,17.1,No,0,No
19874,5/27/2015,NorahHead,12.2,20.8,0,,,W,20,WNW,NW,4,7,71,61,1025.2,1021.9,,,14.9,18.6,No,0,No
19875,5/28/2015,NorahHead,12.4,22.8,0,,,NNE,20,NW,NNE,6,19,67,70,1023.5,1020.3,,,17,20.1,No,0.4,No
19876,5/29/2015,NorahHead,16.3,20,0.4,,,N,30,NW,NW,13,4,88,85,1020.9,1020,,,16.7,18.6,No,0.2,No
19877,5/30/2015,NorahHead,13.6,20.5,0.2,,,NW,19,W,NNW,4,4,79,62,1022.1,1017.7,,,15.5,18.1,No,0.6,No
19878,5/31/2015,NorahHead,12.7,15.2,0.6,,,WSW,24,WNW,,4,0,97,91,1016.4,1012.6,,,14.1,14.6,No,1.4,Yes
19879,6/1/2015,NorahHead,10.4,14.5,1.4,,,SSW,52,WNW,SW,9,17,71,39,1014,1016.8,,,12.9,13.5,Yes,0,No
19880,6/2/2015,NorahHead,7.3,15.3,0,,,SW,31,SW,SW,17,9,53,59,1023.4,1022.1,,,10.6,14.7,No,0,No
19881,6/3/2015,NorahHead,8.5,16.6,0,,,W,26,WSW,S,11,13,65,66,1022.5,1020.5,,,11.9,15.4,No,0,No
19882,6/4/2015,NorahHead,9.4,19.5,0,,,N,24,W,N,11,13,72,51,1021.5,1018,,,11.8,16.4,No,0.6,No
19883,6/5/2015,NorahHead,8.6,14.5,0.6,,,WSW,24,WSW,W,6,4,86,69,1019.4,1019.1,,,9.9,13.2,No,0,No
19884,6/6/2015,NorahHead,9.8,18.8,0,,,W,26,W,S,13,9,70,71,1027.7,1027.3,,,13.7,17.5,No,0,No
19885,6/7/2015,NorahHead,11.8,19.8,0,,,N,35,NNW,N,7,28,80,66,1029.2,1024.5,,,16.1,18.8,No,0,No
19886,6/8/2015,NorahHead,13.1,22,0,,,WNW,33,NW,NNW,9,13,85,60,1025.2,1020.5,,,14.1,20.6,No,0,No
19887,6/9/2015,NorahHead,13.8,22.9,0,,,S,39,NNW,WNW,11,4,64,39,1021.2,1019.6,,,18.6,21.6,No,6.2,Yes
19888,6/10/2015,NorahHead,12.7,16.8,6.2,,,SSE,50,SSE,S,11,24,96,96,1030.2,1030.7,,,14.4,14.7,Yes,7.8,Yes
19889,6/11/2015,NorahHead,12.2,17.6,7.8,,,S,30,W,S,13,13,88,88,1036.3,1034.1,,,13.1,15.5,Yes,2.2,Yes
19890,6/12/2015,NorahHead,12.7,17.5,2.2,,,ESE,22,W,E,4,11,95,72,1034.5,1031.3,,,14.1,16.9,Yes,0,No
19891,6/13/2015,NorahHead,13.2,20.4,0,,,N,28,NW,NNE,6,15,70,63,1031.1,1027.1,,,15.8,18,No,0.2,No
19892,6/14/2015,NorahHead,10.9,18.4,0.2,,,WSW,22,WSW,S,13,11,83,71,1027.9,1025.3,,,13.5,17.2,No,2.4,Yes
19893,6/15/2015,NorahHead,12.4,19.1,2.4,,,NE,54,W,NE,9,24,89,96,1027.4,1024.9,,,14.4,16.6,Yes,9.4,Yes
19894,6/16/2015,NorahHead,14.1,19.1,9.4,,,NNE,44,N,N,24,22,79,97,1022.7,1019.3,,,18.8,15.8,Yes,10.4,Yes
19895,6/17/2015,NorahHead,15,16.6,10.4,,,N,33,N,NNW,22,9,100,98,1012.9,1009.5,,,16.1,16.4,Yes,2,Yes
19896,6/18/2015,NorahHead,11,18.6,2,,,SW,39,WNW,S,7,20,79,85,1014,1013,,,14.5,16.3,Yes,7.4,Yes
19897,6/19/2015,NorahHead,10.3,13.7,7.4,,,SSW,56,W,SSW,11,24,99,95,1016.8,1016.9,,,10.4,13.1,Yes,28.6,Yes
19898,6/20/2015,NorahHead,9.5,14.5,28.6,,,SSW,50,WSW,SW,17,13,84,65,1023.2,1022.9,,,10.8,13.8,Yes,3.8,Yes
19899,6/21/2015,NorahHead,9.8,16.2,3.8,,,W,22,W,SSW,7,11,78,78,1027.9,1027.2,,,11.6,15,Yes,1.8,Yes
19900,6/22/2015,NorahHead,10.1,18,1.8,,,N,26,WNW,N,7,15,83,62,1029.5,1026.3,,,12.9,16.5,Yes,0,No
19901,6/23/2015,NorahHead,9.6,19.4,0,,,NNE,30,NNW,N,9,19,79,61,1026.6,1023.7,,,13.4,18.4,No,0,No
19902,6/24/2015,NorahHead,12.3,20.6,0,,,N,26,N,N,7,17,72,65,1023.2,1020.2,,,16.6,18.2,No,0,No
19903,6/25/2015,NorahHead,13.8,18.5,0,,,SSE,54,W,S,11,19,75,84,1022.9,1022.8,,,15.6,17.6,No,3.6,Yes
19904,6/26/2015,NorahHead,13.9,17.2,3.6,,,SSE,54,WSW,SSW,11,15,82,69,1032.3,1030.9,,,14,16.4,Yes,0,No
19905,6/27/2015,NorahHead,10.8,20.3,0,,,N,24,WNW,NNE,7,17,72,68,1032.4,1028.9,,,13.4,17.7,No,0.2,No
19906,6/28/2015,NorahHead,9.6,16.6,0.2,,,W,24,W,SSW,15,13,85,76,1032.2,1030.9,,,11.6,16,No,0,No
19907,6/29/2015,NorahHead,11.6,18.6,0,,,WSW,22,WSW,SE,11,7,81,74,1032.7,1029.9,,,14.1,16.8,No,0.2,No
19908,6/30/2015,NorahHead,10.9,18.8,0.2,,,N,26,NNW,NNE,6,11,89,83,1028.8,1025.1,,,13.4,17,No,0.6,No
19909,7/1/2015,NorahHead,12,16.5,0.6,,,SW,22,WSW,SSE,11,11,93,72,1025.9,1022.5,,,12.3,15,No,0,No
19910,7/2/2015,NorahHead,6.7,16,0,,,SW,44,WNW,W,11,11,70,51,1020.4,1017.5,,,9.3,15.5,No,0,No
19911,7/3/2015,NorahHead,8,15.1,0,,,SSW,41,SW,SSW,19,22,60,68,1025.5,1024.3,,,10.5,14.3,No,0,No
19912,7/4/2015,NorahHead,7,16.8,0,,,W,24,NW,SW,6,6,88,35,1022.6,1019.9,,,9,15.6,No,0,No
19913,7/5/2015,NorahHead,7.4,19.1,0,,,W,26,WNW,NE,6,7,53,50,1021.7,1018.2,,,12.6,15.7,No,0,No
19914,7/6/2015,NorahHead,8.8,17.3,0,,,NW,28,NW,WNW,13,7,56,37,1016.2,1013.3,,,12.2,16.7,No,0,No
19915,7/7/2015,NorahHead,8,15.1,0,,,SSE,54,W,SSW,9,26,61,91,1019.5,1021,,,12,12.8,No,10,Yes
19916,7/8/2015,NorahHead,8.8,14.9,10,,,S,35,SW,S,11,15,85,72,1028.1,1027.1,,,10.7,14.6,Yes,0,No
19917,7/9/2015,NorahHead,8.2,16.1,0,,,W,26,WSW,S,13,13,83,76,1029.9,1026.8,,,11.1,15.3,No,0,No
19918,7/10/2015,NorahHead,9.3,19.4,0,,,SW,33,ENE,NE,4,13,88,74,1022.9,1018.5,,,12.4,17.4,No,0.4,No
19919,7/11/2015,NorahHead,10.1,20.1,0.4,,,NNW,70,N,NNW,9,19,84,59,1015.6,1009.9,,,14.5,18.5,No,2.8,Yes
19920,7/12/2015,NorahHead,8.4,14.2,2.8,,,W,44,WNW,NW,17,19,68,65,1004.8,1002.8,,,9,12.1,Yes,0.8,No
19921,7/13/2015,NorahHead,8.2,17.3,0.8,,,NW,39,WNW,WNW,11,15,89,51,1002.6,1003.2,,,9.2,16.6,No,2.2,Yes
19922,7/14/2015,NorahHead,9.1,16.5,2.2,,,WNW,30,WNW,W,11,6,65,42,1011.8,1011,,,12.8,15.9,Yes,0,No
19923,7/15/2015,NorahHead,6.9,16.1,0,,,WNW,20,WNW,ESE,7,11,61,53,1017.9,1016.1,,,10.9,14.2,No,0,No
19924,7/16/2015,NorahHead,9.4,14.5,0,,,NW,28,WNW,W,13,6,83,60,1016.6,1013.3,,,9.5,14,No,0,No
19925,7/17/2015,NorahHead,6.6,13.2,0,,,SW,50,W,SW,11,20,83,61,1010.5,1012.5,,,7.9,12.6,No,0.2,No
19926,7/18/2015,NorahHead,7.9,13.9,0.2,,,S,63,SW,SSW,13,33,65,78,1025,1026,,,11.1,13.4,No,9,Yes
19927,7/19/2015,NorahHead,8.8,15.4,9,,,S,46,WSW,SSW,13,28,96,82,1032,1030.4,,,9.3,14.8,Yes,10.8,Yes
19928,7/20/2015,NorahHead,9.3,16.5,10.8,,,W,24,W,SSE,13,9,96,75,1034.1,1031.7,,,10.8,15.5,Yes,2,Yes
19929,7/21/2015,NorahHead,10.8,19.3,2,,,N,52,NW,NNE,6,22,85,72,1032.9,1029.6,,,14.2,17,Yes,0,No
19930,7/22/2015,NorahHead,10.6,16.1,0,,,N,26,N,N,19,13,89,76,1027.5,1025.5,,,13.2,15.8,No,0.4,No
19931,7/23/2015,NorahHead,11.7,17.9,0.4,,,WNW,30,W,SSE,11,7,93,74,1025.4,1023.2,,,12.8,16.5,No,0.8,No
19932,7/24/2015,NorahHead,11.9,19.5,0.8,,,N,33,NNW,N,7,20,96,85,1020.2,1015,,,12.6,17.7,No,1.6,Yes
19933,7/25/2015,NorahHead,11.6,20.3,1.6,,,WNW,28,NW,WNW,9,9,60,37,1018.2,1016.3,,,15.2,19.3,Yes,0,No
19934,7/26/2015,NorahHead,11,19.9,0,,,WNW,37,NNW,WNW,17,15,71,41,1017.9,1013.5,,,13.4,19.2,No,0,No
19935,7/27/2015,NorahHead,7.5,15.2,0,,,WSW,33,W,SW,13,11,52,35,1025.5,1024.5,,,10.7,14.2,No,0,No
19936,7/28/2015,NorahHead,6.8,15.7,0,,,S,31,W,S,9,20,60,53,1032.6,1030.7,,,10.3,14.8,No,0,No
19937,7/29/2015,NorahHead,8.1,16.3,0,,,W,24,W,S,11,15,74,68,1034.4,1030.4,,,11.4,15.8,No,0,No
19938,7/30/2015,NorahHead,9.4,20.1,0,,,NNW,33,NNW,NNW,11,19,81,44,1026.8,1020.9,,,13.4,19.1,No,0,No
19939,7/31/2015,NorahHead,12.7,20,0,,,NNE,31,WNW,ESE,9,7,55,50,1021.3,1019.7,,,15.8,18.3,No,0,No
19940,8/1/2015,NorahHead,10.2,22.9,0,,,WNW,35,NNW,NW,20,13,61,34,1019.6,1016.1,,,15.8,21.8,No,0,No
19941,8/2/2015,NorahHead,14.3,27.8,0,,,NW,43,N,WNW,9,9,49,36,1015.6,1010.4,,,19.4,24.1,No,0,No
19942,8/3/2015,NorahHead,10.7,19.3,0,,,WNW,33,WNW,WNW,15,11,49,34,1015.4,1013.5,,,13.2,18.8,No,0,No
19943,8/4/2015,NorahHead,8.7,13.6,0,,,SW,24,WSW,S,11,9,70,65,1022.7,1019.2,,,9.5,12.4,No,0,No
19944,8/5/2015,NorahHead,4.6,14,0,,,NW,31,NW,WNW,9,11,52,48,1015,1010.8,,,9.5,13.8,No,0,No
19945,8/6/2015,NorahHead,6.8,15.8,0,,,SSW,30,W,S,6,19,60,49,1016.5,1016.6,,,11.1,14.9,No,0,No
19946,8/7/2015,NorahHead,6.8,16.3,0,,,SSE,26,W,S,7,20,61,54,1023.6,1020.9,,,11.2,15.3,No,0,No
19947,8/8/2015,NorahHead,8.6,15.6,0,,,SSW,37,WSW,S,13,28,68,66,1023.9,1021.9,,,11.9,14.9,No,0,No
19948,8/9/2015,NorahHead,8.1,17.8,0,,,W,26,W,SE,13,11,74,61,1024,1019.6,,,11.5,16.5,No,0,No
19949,8/10/2015,NorahHead,9.3,20.6,0,,,N,31,NW,NW,7,13,64,40,1018.3,1013.3,,,14.5,19.8,No,0,No
19950,8/11/2015,NorahHead,10.4,20.9,0,,,N,31,NW,SE,9,22,56,51,1014.7,1011,,,16.5,18.4,No,0,No
19951,8/12/2015,NorahHead,8.4,17.8,0,,,N,43,N,W,22,11,56,44,1007.7,1004.4,,,14.7,17.3,No,0,No
19952,8/13/2015,NorahHead,9,19.2,0,,,WNW,31,W,SW,11,9,53,31,1015.1,1014.7,,,13.1,18.8,No,0,No
19953,8/14/2015,NorahHead,7.9,17.9,0,,,SSE,19,W,E,7,6,57,50,1025.3,1023.6,,,13.1,16.5,No,0,No
19954,8/15/2015,NorahHead,9.3,16.7,0,,,S,39,W,S,13,24,77,81,1029.9,1028.4,,,11.1,15.7,No,0,No
19955,8/16/2015,NorahHead,10.7,20.2,0,,,NNE,37,W,NE,11,20,81,70,1027.3,1021.7,,,14.4,18,No,0,No
19956,8/17/2015,NorahHead,10.1,20.8,0,,,SSE,26,WNW,SE,9,15,59,46,1017.8,1013.5,,,13.9,19.2,No,0,No
19957,8/18/2015,NorahHead,9.8,15.2,0,,,SSE,33,SW,S,15,22,53,61,1020.5,1020.7,,,12.9,14.7,No,0,No
19958,8/19/2015,NorahHead,9.5,19.2,0,,,NE,24,SW,ENE,6,13,70,58,1026.4,1024.8,,,13.8,17.3,No,0,No
19959,8/20/2015,NorahHead,11.4,20.1,0,,,NNE,39,NW,NE,9,19,73,69,1028.2,1024.9,,,15.7,19.5,No,0,No
19960,8/21/2015,NorahHead,11.3,22.6,0,,,NE,35,N,NE,6,28,83,78,1025.8,1021.4,,,15.7,18.5,No,0,No
19961,8/22/2015,NorahHead,14.4,25.2,0,,,NNE,41,NNW,N,7,20,75,55,1021.8,1017.3,,,18.8,23.4,No,7.4,Yes
19962,8/23/2015,NorahHead,15,16.8,7.4,,,SSW,37,W,NNW,4,11,96,95,1022.3,1018.2,,,15.3,16.4,Yes,7.6,Yes
19963,8/27/2015,NorahHead,12.6,19.4,,,,NW,28,NW,WNW,7,9,87,61,1019.9,1016.2,,,15.9,18.6,,2.8,Yes
19964,8/28/2015,NorahHead,11.1,19,2.8,,,WNW,30,WNW,S,11,13,56,54,1020,1019.2,,,14.9,17.5,Yes,0,No
19965,8/29/2015,NorahHead,9.6,19.5,0,,,SSE,24,WNW,SE,4,17,64,63,1022.8,1018.1,,,14.4,17.5,No,0,No
19966,8/30/2015,NorahHead,8.7,16.6,0,,,S,37,SW,S,13,24,58,62,1019.8,1017.3,,,13.3,16.1,No,1.4,Yes
19967,9/11/2015,NorahHead,13.4,22.3,,,,N,46,WSW,NE,2,24,72,57,1032.2,1028.2,,,16.5,19.1,,0,No
19968,9/12/2015,NorahHead,11.5,21.5,0,,,ESE,20,N,ESE,4,15,67,69,1028.2,1024.8,,,18.2,20.1,No,0,No
19969,9/13/2015,NorahHead,14,21.5,0,,,NNE,39,,ENE,0,19,78,76,1028.4,1025.1,,,19.8,20.8,No,0,No
19970,9/14/2015,NorahHead,13.6,21.9,0,,,NNE,46,N,NE,9,31,72,78,1026.1,1020.8,,,18.3,19.9,No,0,No
19971,9/17/2015,NorahHead,13.5,17.8,,,,SSE,57,SSW,SE,19,15,80,87,1017.4,1017.7,,,15.8,15.2,,7.4,Yes
19972,9/18/2015,NorahHead,13.6,19.6,7.4,,,SSE,61,S,S,31,37,62,65,1025.4,1024.6,,,17.4,17.6,Yes,1.2,Yes
